Subj	gender	pdss_c	pdss_c2	age_c	age_c2	InputFile
49	female	-0.920588235294117	0.847482698961937	-2.2192339869281	4.92499948873681	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L049_ses-wave1_con_0006.nii
49	female	0.0794117647058825	0.00630622837370245	0.597766013071896	0.35732420638387	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L049_ses-wave2_con_0006.nii
51	female	0.0794117647058825	0.00630622837370245	-2.3522339869281	5.53300472925968	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L051_ses-wave1_con_0006.nii
51	female	2.07941176470588	4.32395328719723	0.453766013071895	0.205903594619164	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L051_ses-wave2_con_0006.nii
52	male	-1.92058823529412	3.68865916955017	-2.4992339869281	6.24617052141655	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L052_ses-wave1_con_0006.nii
53	male	0.579411764705883	0.335717993079585	-2.5052339869281	6.27619732925968	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L053_ses-wave1_con_0006.nii
54	female	-1.92058823529412	3.68865916955017	-2.3742339869281	5.63698702468452	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L054_ses-wave1_con_0006.nii
54	female	1.07941176470588	1.16512975778547	0.908766013071896	0.825855666514589	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L054_ses-wave2_con_0006.nii
55	male	-0.420588235294117	0.17689446366782	-2.5242339869281	6.37175722076295	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L055_ses-wave1_con_0006.nii
55	male	1.57941176470588	2.49454152249135	1.072877124183	1.15106532359518	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L055_ses-wave2_con_0006.nii
55	male	1.57941176470588	2.49454152249135	4.8017660130719	23.0569568442924	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L055_ses-wave3_con_0006.nii
57	female	-1.92058823529412	3.68865916955017	-2.3772339869281	5.65124142860609	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L057_ses-wave1_con_0006.nii
57	female	1.57941176470588	2.49454152249135	1.0950993464052	1.19924257849709	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L057_ses-wave2_con_0006.nii
57	female	2.07941176470588	4.32395328719723	4.9317660130719	24.3223160076911	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L057_ses-wave3_con_0006.nii
58	female	-0.420588235294117	0.17689446366782	-1.8352339869281	3.36808378677603	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L058_ses-wave1_con_0006.nii
58	female	2.07941176470588	4.32395328719723	4.81176601307189	23.1530921645538	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L058_ses-wave3_con_0006.nii
59	female	-0.920588235294117	0.847482698961937	-2.4942339869281	6.22120318154727	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L059_ses-wave1_con_0006.nii
59	female	2.07941176470588	4.32395328719723	1.047877124183	1.09804646738603	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L059_ses-wave2_con_0006.nii
59	female	2.07941176470588	4.32395328719723	4.1217660130719	16.9889550665146	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L059_ses-wave3_con_0006.nii
60	female	-1.92058823529412	3.68865916955017	-2.5242339869281	6.37175722076295	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L060_ses-wave1_con_0006.nii
60	female	-0.420588235294117	0.17689446366782	0.619766013071896	0.384109910959033	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L060_ses-wave2_con_0006.nii
61	male	-0.920588235294117	0.847482698961937	-2.3492339869281	5.51890032533811	/Volumes/psych-cog/dsnlab/SFIC/nonbids_data/fMRI/analysis/rx/AFNI/FX_models/sub-L061_ses-wave1_con_0006.nii
